#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EXOSC3	WDR46	9606.ENSP00000323046	9606.ENSP00000363746	0	0	0	0	0.320	0.507	0.400	0	0.781
EXOSC3	IMP3	9606.ENSP00000323046	9606.ENSP00000326981	0.041	0	0	0	0.490	0.507	0.400	0	0.836
FKBP1C	PPP3R1	9606.ENSP00000359693	9606.ENSP00000234310	0	0	0	0	0.074	0.747	0	0.170	0.788
FKBP4	SERPINB2	9606.ENSP00000001008	9606.ENSP00000401645	0	0	0	0	0.067	0	0	0.704	0.712
FKBP4	HSPA8	9606.ENSP00000001008	9606.ENSP00000437125	0	0	0	0	0.174	0.093	0.500	0.863	0.942
FKBP4	HSP90AA1	9606.ENSP00000001008	9606.ENSP00000335153	0	0	0	0	0.332	0.869	0.500	0.998	0.999
FLNA	PXN	9606.ENSP00000358866	9606.ENSP00000267257	0	0	0	0	0.178	0.048	0	0.987	0.989
FLNA	ITGA3	9606.ENSP00000358866	9606.ENSP00000315190	0	0	0	0	0.102	0	0.650	0.219	0.733
FLNA	HSPB7	9606.ENSP00000358866	9606.ENSP00000364870	0	0	0	0	0.114	0.673	0	0.940	0.981
FLOT1	LRFN3	9606.ENSP00000365569	9606.ENSP00000246529	0	0	0	0	0	0	0.700	0.256	0.767
FOS	JDP2	9606.ENSP00000306245	9606.ENSP00000267569	0	0	0	0.762	0.125	0	0	0.697	0.723
FOS	PTEN	9606.ENSP00000306245	9606.ENSP00000361021	0	0	0	0	0.073	0.094	0	0.688	0.715
FOS	GAPDH	9606.ENSP00000306245	9606.ENSP00000380070	0	0	0	0	0.042	0.067	0	0.714	0.722
FOS	MAPK11	9606.ENSP00000306245	9606.ENSP00000333685	0	0	0	0	0.091	0.256	0.900	0.481	0.960
GAPDH	PRDX2	9606.ENSP00000380070	9606.ENSP00000301522	0	0	0	0	0.193	0.209	0	0.660	0.765
GAPDH	HSP90AA1	9606.ENSP00000380070	9606.ENSP00000335153	0	0	0	0	0.342	0.336	0	0.836	0.922
GAPDH	RPS2	9606.ENSP00000380070	9606.ENSP00000341885	0.100	0	0	0	0.313	0.091	0	0.594	0.741
GAPDH	RPL3	9606.ENSP00000380070	9606.ENSP00000346001	0.057	0	0	0	0.256	0.398	0	0.426	0.725
GAPDH	PTEN	9606.ENSP00000380070	9606.ENSP00000361021	0.047	0	0	0	0.060	0	0	0.745	0.752
GAPDH	SDHB	9606.ENSP00000380070	9606.ENSP00000364649	0	0	0	0	0.198	0	0	0.744	0.786
GAPDH	KRT18	9606.ENSP00000380070	9606.ENSP00000373489	0	0	0	0	0.096	0.053	0	0.705	0.726
GAPDH	HSPA8	9606.ENSP00000380070	9606.ENSP00000437125	0.045	0	0	0	0.643	0.241	0	0.953	0.986
GINS4	ORC3	9606.ENSP00000276533	9606.ENSP00000257789	0	0	0	0	0.067	0	0.540	0.540	0.785
GIT1	PXN	9606.ENSP00000378338	9606.ENSP00000267257	0	0	0	0	0.067	0.984	0	0.996	0.999
GNL2	NOP53	9606.ENSP00000362153	9606.ENSP00000246802	0	0	0	0	0.600	0.970	0	0.723	0.996
GNL2	RPL35	9606.ENSP00000362153	9606.ENSP00000259469	0	0	0	0	0.063	0.959	0	0.574	0.982
GNL2	RPL7	9606.ENSP00000362153	9606.ENSP00000339795	0	0	0	0	0.656	0.878	0	0.394	0.972
GNL2	RPL3	9606.ENSP00000362153	9606.ENSP00000346001	0	0	0	0	0.139	0.955	0	0.515	0.979
GNL2	REXO4	9606.ENSP00000362153	9606.ENSP00000361010	0.044	0	0	0	0.428	0.422	0	0.169	0.702
GNL2	SURF6	9606.ENSP00000362153	9606.ENSP00000361092	0	0	0	0	0.581	0.180	0	0.722	0.896
GNL2	WDR46	9606.ENSP00000362153	9606.ENSP00000363746	0	0	0	0	0.860	0.385	0	0.083	0.914
GNL2	RPL26	9606.ENSP00000362153	9606.ENSP00000463784	0	0	0	0	0.071	0.906	0	0.250	0.929
GNL2	RPL31	9606.ENSP00000362153	9606.ENSP00000386717	0	0	0	0	0.067	0.933	0	0.267	0.951
GOLGA2	PLK1	9606.ENSP00000416097	9606.ENSP00000300093	0	0	0	0	0.049	0	0.800	0.247	0.844
GOLGA2	RUSC2	9606.ENSP00000416097	9606.ENSP00000393922	0	0	0	0	0.048	0.292	0	0.734	0.805
GPN1	POLR2E	9606.ENSP00000264718	9606.ENSP00000478303	0	0	0	0	0.261	0.751	0	0.471	0.894
GPN1	POLR2A	9606.ENSP00000264718	9606.ENSP00000461879	0	0	0	0	0.049	0.795	0	0.501	0.894
H2AC14	H4C3	9606.ENSP00000328484	9606.ENSP00000367034	0	0.028	0	0	0.274	0.915	0	0.379	0.958
H2AC14	H2BC12	9606.ENSP00000328484	9606.ENSP00000349430	0	0.085	0	0	0.338	0.914	0.400	0.135	0.968
H2BC12	HDAC7	9606.ENSP00000349430	9606.ENSP00000080059	0	0	0	0	0	0.146	0.650	0.164	0.728
H2BC12	HDAC5	9606.ENSP00000349430	9606.ENSP00000225983	0	0	0	0	0	0.369	0.650	0.092	0.782
H2BC12	H4C3	9606.ENSP00000349430	9606.ENSP00000367034	0	0.065	0	0	0.245	0.915	0	0.553	0.969
H4C3	INO80B	9606.ENSP00000367034	9606.ENSP00000233331	0	0	0	0	0	0.816	0	0.058	0.819
H4C3	POLR2K	9606.ENSP00000367034	9606.ENSP00000342889	0	0	0	0	0.048	0.875	0	0.043	0.876
H4C3	TAF1	9606.ENSP00000367034	9606.ENSP00000406549	0	0	0	0	0	0.811	0	0.121	0.826
H4C3	POLR2E	9606.ENSP00000367034	9606.ENSP00000478303	0	0	0	0	0.044	0.875	0	0	0.876
H4C3	POLR2A	9606.ENSP00000367034	9606.ENSP00000461879	0	0	0	0	0	0.877	0	0.093	0.883
HDDC3	RPL35	9606.ENSP00000377814	9606.ENSP00000259469	0	0	0	0	0.054	0.943	0	0	0.943
HDDC3	RPS3	9606.ENSP00000377814	9606.ENSP00000278572	0	0	0	0	0.056	0.943	0	0	0.943
HDDC3	RPS23	9606.ENSP00000377814	9606.ENSP00000296674	0.061	0	0	0	0.044	0.831	0	0.297	0.879
HDDC3	IMP3	9606.ENSP00000377814	9606.ENSP00000326981	0.042	0	0	0	0.082	0.831	0	0.166	0.859
HDDC3	MRPL20	9606.ENSP00000377814	9606.ENSP00000341082	0.069	0	0	0	0.128	0.943	0	0.213	0.958
HDDC3	RPS2	9606.ENSP00000377814	9606.ENSP00000341885	0	0	0	0	0.117	0.831	0	0.216	0.872
HDDC3	RPL3	9606.ENSP00000377814	9606.ENSP00000346001	0	0	0	0	0.042	0.769	0	0	0.769
HDDC3	RPL26	9606.ENSP00000377814	9606.ENSP00000463784	0	0	0	0	0.060	0.769	0	0	0.773
HLA-C	HLA-DPB1	9606.ENSP00000365402	9606.ENSP00000408146	0	0	0	0.612	0.149	0	0.900	0.332	0.938
HOMER3	SHANK1	9606.ENSP00000439937	9606.ENSP00000293441	0	0	0	0	0	0.265	0.500	0.916	0.966
HSP90AA1	RPS3	9606.ENSP00000335153	9606.ENSP00000278572	0	0	0	0	0.353	0.336	0	0.692	0.856
HSP90AA1	PLK1	9606.ENSP00000335153	9606.ENSP00000300093	0	0	0	0	0.094	0.141	0.800	0.757	0.957
HSP90AA1	HSPB2	9606.ENSP00000335153	9606.ENSP00000302476	0	0	0	0	0.103	0	0	0.919	0.924
HSP90AA1	NDRG1	9606.ENSP00000335153	9606.ENSP00000404854	0	0	0	0	0.062	0.510	0	0.459	0.729
HSP90AA1	NOX1	9606.ENSP00000335153	9606.ENSP00000362057	0	0	0	0	0	0	0	0.790	0.790
HSP90AA1	RPS3A	9606.ENSP00000335153	9606.ENSP00000346050	0	0	0	0	0.338	0.644	0	0.186	0.792
HSP90AA1	PTEN	9606.ENSP00000335153	9606.ENSP00000361021	0	0	0	0	0.042	0.233	0	0.753	0.803
HSP90AA1	HSPA8	9606.ENSP00000335153	9606.ENSP00000437125	0	0.001	0	0	0.725	0.884	0.500	0.999	0.999
HSPA8	RPS3	9606.ENSP00000437125	9606.ENSP00000278572	0	0	0	0	0.367	0.375	0	0.467	0.771
HSPA8	HSPB2	9606.ENSP00000437125	9606.ENSP00000302476	0	0	0	0	0.049	0.091	0	0.933	0.937
HSPA8	TUBB4B	9606.ENSP00000437125	9606.ENSP00000341289	0	0	0	0	0.182	0.604	0	0.610	0.863
HSPA8	RPL12	9606.ENSP00000437125	9606.ENSP00000354739	0	0	0	0	0.432	0.355	0	0.246	0.700
HSPA8	RPSA	9606.ENSP00000437125	9606.ENSP00000389351	0.042	0	0	0	0.486	0.312	0	0.572	0.835
HSPB2	MAPK11	9606.ENSP00000302476	9606.ENSP00000333685	0	0	0	0	0.107	0.094	0.900	0.604	0.963
IGFBP2	TUBGCP5	9606.ENSP00000233809	9606.ENSP00000480316	0	0	0	0	0	0	0	0.915	0.915
IL17RC	IL17RE	9606.ENSP00000295981	9606.ENSP00000373325	0	0	0.121	0.572	0.097	0	0	0.950	0.957
IMP3	RPL35	9606.ENSP00000326981	9606.ENSP00000259469	0.120	0	0	0	0.845	0.840	0	0.349	0.983
IMP3	RPS3	9606.ENSP00000326981	9606.ENSP00000278572	0.120	0	0	0	0.840	0.840	0	0.349	0.983
IMP3	MRPL49	9606.ENSP00000326981	9606.ENSP00000279242	0	0	0	0	0.306	0.638	0	0	0.738
IMP3	RPS23	9606.ENSP00000326981	9606.ENSP00000296674	0.111	0	0	0	0.712	0.987	0.400	0.281	0.998
IMP3	RPS15A	9606.ENSP00000326981	9606.ENSP00000318646	0.061	0	0	0	0.519	0.931	0.400	0.164	0.981
IMP3	POLR2E	9606.ENSP00000326981	9606.ENSP00000478303	0	0	0	0	0.705	0.091	0	0.162	0.755
IMP3	RPL12	9606.ENSP00000326981	9606.ENSP00000354739	0.082	0	0	0	0.614	0.497	0	0.194	0.837
IMP3	RPL7	9606.ENSP00000326981	9606.ENSP00000339795	0.095	0	0	0	0.624	0.516	0	0.226	0.855
IMP3	RPSA	9606.ENSP00000326981	9606.ENSP00000389351	0.086	0	0	0	0.605	0.600	0	0.194	0.868
IMP3	RPL26	9606.ENSP00000326981	9606.ENSP00000463784	0.102	0	0	0	0.679	0.578	0	0.240	0.895
IMP3	RPL3	9606.ENSP00000326981	9606.ENSP00000346001	0.102	0	0	0	0.683	0.579	0	0.240	0.896
IMP3	RPS25	9606.ENSP00000326981	9606.ENSP00000435096	0	0	0	0	0.804	0.840	0	0.219	0.973
IMP3	RPS2	9606.ENSP00000326981	9606.ENSP00000341885	0.111	0	0	0	0.700	0.778	0.500	0.330	0.976
IMP3	RPL31	9606.ENSP00000326981	9606.ENSP00000386717	0	0	0	0	0.836	0.861	0	0.115	0.978
IMP3	RPS26	9606.ENSP00000326981	9606.ENSP00000348849	0	0	0	0	0.825	0.841	0	0.301	0.978
IMP3	MRPL20	9606.ENSP00000326981	9606.ENSP00000341082	0.054	0	0	0	0.852	0.843	0	0.349	0.983
IMP3	RPS27	9606.ENSP00000326981	9606.ENSP00000499044	0	0	0	0	0.642	0.951	0.400	0.156	0.989
IMP3	RPS3A	9606.ENSP00000326981	9606.ENSP00000346050	0	0	0	0	0.840	0.969	0.400	0.166	0.997
IMP3	WDR46	9606.ENSP00000326981	9606.ENSP00000363746	0	0	0	0	0.699	0.987	0.540	0.137	0.998
INCENP	NDC80	9606.ENSP00000378295	9606.ENSP00000261597	0	0	0	0	0.614	0	0	0.757	0.902
INCENP	PLK1	9606.ENSP00000378295	9606.ENSP00000300093	0	0	0	0	0.545	0.242	0.800	0.726	0.978
INCENP	RACGAP1	9606.ENSP00000378295	9606.ENSP00000404190	0	0	0	0	0.701	0	0	0.743	0.920
ING3	INO80B	9606.ENSP00000320566	9606.ENSP00000233331	0	0	0	0	0.057	0.046	0.900	0	0.902
INTS8	POLR2K	9606.ENSP00000430338	9606.ENSP00000342889	0	0	0	0	0.110	0.838	0	0	0.849
INTS8	POLR2E	9606.ENSP00000430338	9606.ENSP00000478303	0	0	0	0	0.058	0.835	0	0	0.838
INTS8	POLR2A	9606.ENSP00000430338	9606.ENSP00000461879	0	0	0	0	0.101	0.800	0	0.588	0.919
ITGA3	LAMB3	9606.ENSP00000315190	9606.ENSP00000375778	0	0	0	0	0.180	0	0.650	0.565	0.864
JPH2	SYPL2	9606.ENSP00000362071	9606.ENSP00000358888	0	0	0	0	0.086	0	0	0.756	0.768
KDELR1	SDF2L1	9606.ENSP00000329471	9606.ENSP00000248958	0	0	0	0	0.123	0	0	0.866	0.877
KHSRP	MAPK11	9606.ENSP00000381216	9606.ENSP00000333685	0	0	0	0	0.086	0	0.750	0.237	0.810
LEPR	PTPN1	9606.ENSP00000330393	9606.ENSP00000360683	0	0	0	0	0	0	0	0.740	0.740
LTBP3	LTBP4	9606.ENSP00000301873	9606.ENSP00000311905	0	0	0	0.746	0.232	0	0.400	0.457	0.728
MAGOH	UPF3B	9606.ENSP00000360525	9606.ENSP00000276201	0	0	0	0	0.085	0.999	0.900	0.964	0.999
MAGOH	UPF2	9606.ENSP00000360525	9606.ENSP00000348708	0	0	0	0	0.126	0	0.900	0.809	0.981
MAP1LC3A	VAC14	9606.ENSP00000363970	9606.ENSP00000261776	0	0	0	0	0	0	0	0.760	0.760
MAP1LC3A	SQSTM1	9606.ENSP00000363970	9606.ENSP00000374455	0	0	0	0	0.093	0.995	0.500	0.969	0.999
MAP2K3	MAPK11	9606.ENSP00000345083	9606.ENSP00000333685	0	0	0.145	0.604	0.062	0.624	0.900	0.331	0.976
MAP2K3	MAP3K3	9606.ENSP00000345083	9606.ENSP00000354927	0	0	0.109	0.633	0.104	0.292	0.900	0.558	0.970
MAP2K7	MAPK11	9606.ENSP00000381070	9606.ENSP00000333685	0	0	0.121	0.578	0.099	0	0.900	0.192	0.927
MAP3K3	SQSTM1	9606.ENSP00000354927	9606.ENSP00000374455	0	0	0	0	0.043	0.510	0.900	0.509	0.973
MAPK11	NEFM	9606.ENSP00000333685	9606.ENSP00000221166	0	0	0	0	0.062	0.068	0.900	0.052	0.906
MARS1	RPS3	9606.ENSP00000262027	9606.ENSP00000278572	0.060	0	0	0	0.475	0.220	0	0.350	0.716
MARS1	RPSA	9606.ENSP00000262027	9606.ENSP00000389351	0	0	0	0	0.543	0.165	0	0.337	0.725
MCTS1	RPS3	9606.ENSP00000360365	9606.ENSP00000278572	0	0	0	0	0.146	0.810	0	0.044	0.831
MCTS1	RPS23	9606.ENSP00000360365	9606.ENSP00000296674	0	0	0	0	0.126	0.800	0	0	0.817
MCTS1	RPS15A	9606.ENSP00000360365	9606.ENSP00000318646	0	0	0	0	0.105	0.800	0	0	0.813
MCTS1	RPS2	9606.ENSP00000360365	9606.ENSP00000341885	0	0	0	0	0.214	0.800	0	0	0.836
MCTS1	RPS3A	9606.ENSP00000360365	9606.ENSP00000346050	0	0	0	0	0.121	0.810	0	0.051	0.828
MCTS1	RPS26	9606.ENSP00000360365	9606.ENSP00000348849	0	0	0	0	0.150	0.800	0	0.081	0.830
MCTS1	RPS27	9606.ENSP00000360365	9606.ENSP00000499044	0	0	0	0	0.099	0.801	0	0	0.813
MCTS1	RPS25	9606.ENSP00000360365	9606.ENSP00000435096	0	0	0	0	0.139	0.800	0	0	0.821
MCTS1	RPSA	9606.ENSP00000360365	9606.ENSP00000389351	0	0	0	0	0.225	0.801	0	0.074	0.845
MIB2	NEURL1B	9606.ENSP00000426103	9606.ENSP00000358815	0	0	0	0	0.095	0.505	0	0.510	0.761
MICOS13	NDUFA13	9606.ENSP00000468723	9606.ENSP00000423673	0	0	0	0	0.674	0	0	0.210	0.731
MMP14	MMP16	9606.ENSP00000308208	9606.ENSP00000286614	0	0	0.061	0.954	0.056	0	0.500	0.406	0.701
MMP14	SH3PXD2B	9606.ENSP00000308208	9606.ENSP00000309714	0	0	0	0	0.284	0	0	0.816	0.862
MRPL20	RPL35	9606.ENSP00000341082	9606.ENSP00000259469	0	0	0	0	0.915	0.970	0	0.353	0.998
MRPL20	RPS3	9606.ENSP00000341082	9606.ENSP00000278572	0	0	0	0	0.963	0.966	0	0.404	0.999
MRPL20	MRPL49	9606.ENSP00000341082	9606.ENSP00000279242	0	0	0	0	0.288	0.959	0	0.559	0.986
MRPL20	MTERF3	9606.ENSP00000341082	9606.ENSP00000287025	0	0	0	0	0.067	0.430	0	0.626	0.784
MRPL20	RPS23	9606.ENSP00000341082	9606.ENSP00000296674	0	0	0	0	0.833	0.842	0	0.348	0.981
MRPL20	RPS15A	9606.ENSP00000341082	9606.ENSP00000318646	0	0	0	0	0.602	0.508	0	0.204	0.830
MRPL20	RPL7	9606.ENSP00000341082	9606.ENSP00000339795	0	0	0	0	0.685	0.752	0	0.308	0.941
MRPL20	RPL12	9606.ENSP00000341082	9606.ENSP00000354739	0	0	0	0	0.691	0.624	0	0.251	0.905
MRPL20	RPSA	9606.ENSP00000341082	9606.ENSP00000389351	0.104	0	0	0	0.687	0.624	0	0.251	0.910
MRPL20	MRPL28	9606.ENSP00000341082	9606.ENSP00000497004	0	0	0	0	0.161	0.939	0	0.137	0.952
MRPL20	RPL26	9606.ENSP00000341082	9606.ENSP00000463784	0	0	0	0	0.695	0.813	0	0.358	0.960
MRPL20	RPL3	9606.ENSP00000341082	9606.ENSP00000346001	0	0	0	0	0.813	0.785	0	0.357	0.971
MRPL20	RPS2	9606.ENSP00000341082	9606.ENSP00000341885	0	0	0	0	0.824	0.842	0	0.349	0.980
MRPL28	MRPL49	9606.ENSP00000497004	9606.ENSP00000279242	0	0	0	0	0.227	0.942	0	0	0.953
MRPL49	RPL3	9606.ENSP00000279242	9606.ENSP00000346001	0	0	0	0	0.113	0.786	0	0.102	0.814
MRPL49	TP53I13	9606.ENSP00000279242	9606.ENSP00000301057	0	0	0	0	0.402	0.747	0	0.130	0.856
MRPL49	RPS23	9606.ENSP00000279242	9606.ENSP00000296674	0	0	0	0	0.258	0.809	0	0.084	0.858
MRPL49	RPS2	9606.ENSP00000279242	9606.ENSP00000341885	0	0	0	0	0.142	0.840	0	0.069	0.861
MT-ATP6	RPS3	9606.ENSP00000354632	9606.ENSP00000278572	0.086	0	0	0	0.613	0	0	0.776	0.914
MT-ATP6	RPS23	9606.ENSP00000354632	9606.ENSP00000296674	0.084	0	0	0	0.684	0	0	0.389	0.808
MT-ATP6	RPS2	9606.ENSP00000354632	9606.ENSP00000341885	0.108	0	0	0	0.614	0	0	0.542	0.828
MT-ATP6	RPL3	9606.ENSP00000354632	9606.ENSP00000346001	0.057	0	0	0	0.638	0	0.155	0.243	0.752
MT-ATP6	R3HDM4	9606.ENSP00000354632	9606.ENSP00000355385	0	0	0	0	0.690	0	0	0.280	0.767
MT-ATP6	PPA1	9606.ENSP00000354632	9606.ENSP00000362329	0.041	0	0	0	0.135	0	0.650	0.301	0.770
MT-ATP6	SURF1	9606.ENSP00000354632	9606.ENSP00000361042	0	0	0	0	0.107	0	0	0.764	0.780
MT-ATP6	MT-ND1	9606.ENSP00000354632	9606.ENSP00000354687	0.189	0	0	0	0.999	0	0	0.956	0.999
MT-ATP6	MT-ND2	9606.ENSP00000354632	9606.ENSP00000355046	0.119	0	0	0	0.999	0	0	0.967	0.999
MT-ND1	NDUFB7	9606.ENSP00000354687	9606.ENSP00000215565	0	0	0	0	0.430	0.993	0.967	0.302	0.999
MT-ND1	UQCRC2	9606.ENSP00000354687	9606.ENSP00000268379	0	0	0	0	0.064	0.886	0.284	0.512	0.957
MT-ND1	NDUFB10	9606.ENSP00000354687	9606.ENSP00000268668	0	0	0	0	0.163	0.991	0.967	0.274	0.999
MT-ND1	NDUFB9	9606.ENSP00000354687	9606.ENSP00000276689	0	0	0	0	0.219	0.991	0.967	0.268	0.999
MT-ND1	RPS3	9606.ENSP00000354687	9606.ENSP00000278572	0	0	0	0	0.075	0	0	0.779	0.787
MT-ND1	NDUFA12	9606.ENSP00000354687	9606.ENSP00000330737	0	0	0	0	0.254	0.999	0.967	0.551	0.999
MT-ND1	R3HDM4	9606.ENSP00000354687	9606.ENSP00000355385	0	0	0	0	0.689	0.509	0.585	0.280	0.948
MT-ND1	SDHB	9606.ENSP00000354687	9606.ENSP00000364649	0.095	0	0	0	0.665	0	0.802	0.587	0.971
MT-ND1	NDUFA6	9606.ENSP00000354687	9606.ENSP00000482543	0	0	0	0	0.196	0.998	0.967	0.306	0.999
MT-ND1	NDUFA13	9606.ENSP00000354687	9606.ENSP00000423673	0	0	0	0	0.391	0.996	0.967	0.387	0.999
MT-ND1	MT-ND2	9606.ENSP00000354687	9606.ENSP00000355046	0.120	0	0.506	0	0.999	0.988	0.979	0.998	0.999
MT-ND2	NDUFB7	9606.ENSP00000355046	9606.ENSP00000215565	0	0	0	0	0.163	0.988	0.967	0.281	0.999
MT-ND2	UQCRC2	9606.ENSP00000355046	9606.ENSP00000268379	0	0	0	0	0.055	0.874	0.218	0.424	0.939
MT-ND2	NDUFB10	9606.ENSP00000355046	9606.ENSP00000268668	0	0	0	0	0.100	0.966	0.967	0.541	0.999
MT-ND2	NDUFB9	9606.ENSP00000355046	9606.ENSP00000276689	0	0	0	0	0.118	0.988	0.967	0.472	0.999
MT-ND2	RPS3	9606.ENSP00000355046	9606.ENSP00000278572	0	0	0	0	0.060	0	0	0.728	0.733
MT-ND2	NDUFA12	9606.ENSP00000355046	9606.ENSP00000330737	0	0	0	0	0.127	0.988	0.967	0.503	0.999
MT-ND2	R3HDM4	9606.ENSP00000355046	9606.ENSP00000355385	0	0	0	0	0.294	0.427	0.414	0.207	0.786
MT-ND2	SDHB	9606.ENSP00000355046	9606.ENSP00000364649	0	0	0	0	0.294	0	0.700	0.531	0.892
MT-ND2	NDUFA6	9606.ENSP00000355046	9606.ENSP00000482543	0	0	0	0	0.121	0.999	0.967	0.520	0.999
MT-ND2	NDUFA13	9606.ENSP00000355046	9606.ENSP00000423673	0	0	0	0	0.149	0.988	0.967	0.583	0.999
MTERF2	MTERF3	9606.ENSP00000447651	9606.ENSP00000287025	0	0	0	0	0.059	0	0	0.847	0.849
MTERF3	SQSTM1	9606.ENSP00000287025	9606.ENSP00000374455	0	0	0	0	0.042	0	0.800	0	0.800
MTM1	PI4KA	9606.ENSP00000359423	9606.ENSP00000255882	0	0	0	0	0.049	0	0.650	0.289	0.742
MTM1	PIK3C2A	9606.ENSP00000359423	9606.ENSP00000265970	0	0	0	0	0.062	0.142	0.650	0.371	0.799
MTM1	PLCE1	9606.ENSP00000359423	9606.ENSP00000360431	0	0	0	0	0	0	0.900	0.065	0.902
MTMR3	PIK3C2A	9606.ENSP00000384651	9606.ENSP00000265970	0	0	0	0	0.047	0.127	0.650	0.180	0.729
MTMR3	PIP4K2C	9606.ENSP00000384651	9606.ENSP00000347032	0	0	0	0	0.049	0	0.697	0.070	0.709
NACAD	RPS3A	9606.ENSP00000420477	9606.ENSP00000346050	0	0	0	0	0.692	0.114	0	0.141	0.745
NDC80	RACGAP1	9606.ENSP00000261597	9606.ENSP00000404190	0	0	0	0	0.622	0	0	0.243	0.701
NDC80	TOP2A	9606.ENSP00000261597	9606.ENSP00000411532	0	0	0	0	0.833	0.094	0	0.245	0.876
NDC80	SPDL1	9606.ENSP00000261597	9606.ENSP00000265295	0	0	0	0	0.474	0	0.720	0.242	0.878
NDC80	PLK1	9606.ENSP00000261597	9606.ENSP00000300093	0	0	0	0	0.473	0.296	0.720	0.589	0.951
NDRG1	SLC7A5	9606.ENSP00000404854	9606.ENSP00000261622	0	0	0	0	0.076	0.622	0	0.287	0.729
NDUFA12	NDUFB7	9606.ENSP00000330737	9606.ENSP00000215565	0	0	0	0	0.943	0.998	0.967	0.673	0.999
NDUFA12	UQCRC2	9606.ENSP00000330737	9606.ENSP00000268379	0	0	0	0	0.634	0.934	0	0.355	0.983
NDUFA12	NDUFB10	9606.ENSP00000330737	9606.ENSP00000268668	0	0	0	0	0.862	0.998	0.967	0.765	0.999
NDUFA12	NDUFB9	9606.ENSP00000330737	9606.ENSP00000276689	0	0	0	0	0.981	0.998	0.967	0.708	0.999
NDUFA12	SDHB	9606.ENSP00000330737	9606.ENSP00000364649	0	0	0	0	0.836	0.396	0	0.362	0.931
NDUFA12	NDUFA13	9606.ENSP00000330737	9606.ENSP00000423673	0	0	0	0	0.953	0.998	0.967	0.768	0.999
NDUFA12	NDUFA6	9606.ENSP00000330737	9606.ENSP00000482543	0	0	0	0	0.974	0.998	0.967	0.810	0.999
NDUFA13	NDUFB7	9606.ENSP00000423673	9606.ENSP00000215565	0	0	0	0	0.980	0.991	0.967	0.783	0.999
NDUFA13	UQCRC2	9606.ENSP00000423673	9606.ENSP00000268379	0	0	0	0	0.344	0.886	0	0.453	0.955
NDUFA13	NDUFB10	9606.ENSP00000423673	9606.ENSP00000268668	0	0	0	0	0.908	0.995	0.967	0.636	0.999
NDUFA13	NDUFB9	9606.ENSP00000423673	9606.ENSP00000276689	0	0	0	0	0.960	0.993	0.967	0.729	0.999
NDUFA13	SDHB	9606.ENSP00000423673	9606.ENSP00000364649	0	0	0	0	0.767	0	0	0.337	0.839
NDUFA13	TIMM17B	9606.ENSP00000423673	9606.ENSP00000379999	0	0	0	0	0.596	0.429	0	0	0.759
NDUFA13	NDUFA6	9606.ENSP00000423673	9606.ENSP00000482543	0	0	0	0	0.953	0.998	0.967	0.846	0.999
NDUFA6	NDUFB7	9606.ENSP00000482543	9606.ENSP00000215565	0	0	0	0	0.895	0.998	0.967	0.644	0.999
NDUFA6	UQCRC2	9606.ENSP00000482543	9606.ENSP00000268379	0	0	0	0	0.231	0.922	0.284	0.390	0.970
NDUFA6	NDUFB10	9606.ENSP00000482543	9606.ENSP00000268668	0	0	0	0	0.755	0.998	0.967	0.619	0.999
NDUFA6	NDUFB9	9606.ENSP00000482543	9606.ENSP00000276689	0	0	0	0	0.960	0.998	0.967	0.834	0.999
NDUFA6	SDHB	9606.ENSP00000482543	9606.ENSP00000364649	0	0	0	0	0.616	0.478	0	0.370	0.863
NDUFB10	NDUFB7	9606.ENSP00000268668	9606.ENSP00000215565	0	0	0	0	0.816	0.995	0.967	0.828	0.999
NDUFB10	UQCRC2	9606.ENSP00000268668	9606.ENSP00000268379	0	0	0	0	0.275	0.912	0.172	0.475	0.968
NDUFB10	SDHB	9606.ENSP00000268668	9606.ENSP00000364649	0	0	0	0	0.732	0.089	0	0.425	0.848
NDUFB10	NDUFB9	9606.ENSP00000268668	9606.ENSP00000276689	0	0	0	0	0.914	0.992	0.967	0.899	0.999
NDUFB7	SDHB	9606.ENSP00000215565	9606.ENSP00000364649	0	0	0	0	0.785	0.096	0	0.364	0.865
NDUFB7	UQCRC2	9606.ENSP00000215565	9606.ENSP00000268379	0	0	0	0	0.323	0.913	0.172	0.327	0.963
NDUFB7	NDUFB9	9606.ENSP00000215565	9606.ENSP00000276689	0	0	0	0	0.963	0.995	0.967	0.828	0.999
NDUFB9	UQCRC2	9606.ENSP00000276689	9606.ENSP00000268379	0	0	0	0	0.453	0.911	0.172	0.487	0.976
NDUFB9	SDHB	9606.ENSP00000276689	9606.ENSP00000364649	0	0	0	0	0.915	0.382	0	0.412	0.966
NF1	SPRED2	9606.ENSP00000351015	9606.ENSP00000348753	0	0	0	0	0.049	0.493	0.400	0.647	0.884
NF1	SDHB	9606.ENSP00000351015	9606.ENSP00000364649	0	0	0	0	0.042	0	0	0.822	0.822
NF1	PTEN	9606.ENSP00000351015	9606.ENSP00000361021	0	0	0	0	0.084	0.218	0	0.838	0.874
NFKBIE	PPP6R1	9606.ENSP00000275015	9606.ENSP00000414202	0	0	0	0	0.076	0.406	0	0.838	0.903
